;Наименование вида расходов;Направление расходов;Отнесено;Дата проведения
763;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Вл-Александровское, ул. Седова, 23   -  ст.134.1100;145.04;19.09.2019
764;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Вл-Александровское, ул. Седова, 23   -  ст.134.1100;172.52;18.10.2019
765;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Вл-Александровское, ул. Седова, 23   -  ст.134.1100;245.5;20.11.2019
766;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Вл-Александровское, ул. Седова, 23   -  ст.134.1100;223.54;18.12.2019
768;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;2428.63;18.01.2019
769;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;1622.06;19.02.2019
770;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;2312.53;19.03.2019
771;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;2028.3;22.04.2019
772;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;2287.34;21.05.2019
773;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;1754.46;18.06.2019
774;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;1815.17;19.07.2019
775;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;1810.06;20.08.2019
776;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;3279.23;18.09.2019
777;Расходы на коммунальные услуги;Оплата за электроэнергию по тарифам  зд.  Склад ул.Фонтанная,19   -  ст.134.1100;1469.65;21.10.2019
